click_date,mda_idx,total_conv,extreme_cnt,fraud_loss
2025-08-10,337,4,0,0
2025-08-10,340,20,0,0
2025-08-10,341,18,0,0
2025-08-10,342,7614,1020,244400
2025-08-10,343,5550,831,199440
2025-08-10,344,1791,180,43200
2025-08-10,356,1,0,0
2025-08-10,371,424,205,2101
2025-08-10,375,16,0,0
2025-08-10,389,33,2,14
2025-08-10,396,5050,675,162000
2025-08-10,398,37,10,1500
2025-08-10,401,1,0,0
2025-08-10,442,8,0,0
2025-08-10,458,37,7,1260
2025-08-10,480,1,0,0
2025-08-10,482,11,1,7
2025-08-10,492,14,14,140
2025-08-10,496,285,1,120
2025-08-10,539,479,218,34880
2025-08-10,540,33,0,0
2025-08-10,562,347,347,9642
2025-08-10,563,11783,11783,284234
2025-08-10,568,3,0,0
2025-08-10,578,4,0,0
2025-08-10,579,5,0,0
2025-08-10,582,7,0,0
2025-08-10,583,9,0,0
2025-08-10,621,7,0,0
2025-08-10,634,82,67,759
2025-08-10,637,8,0,0
2025-08-10,638,1,0,0
2025-08-10,639,5,0,0
2025-08-10,643,9,0,0
2025-08-10,645,30,4,28
2025-08-10,646,6,0,0
2025-08-10,654,2,0,0
2025-08-10,655,2,0,0
2025-08-10,667,29,0,0
2025-08-10,674,13,0,0
2025-08-10,675,1,0,0
2025-08-10,676,331,0,0
2025-08-10,677,160,0,0
2025-08-10,678,624,0,0
2025-08-10,682,3,0,0
2025-08-10,683,3,0,0
2025-08-10,684,207,0,0
2025-08-10,685,262,0,0
2025-08-10,686,1,0,0
2025-08-10,687,5,0,0
2025-08-10,688,2,0,0
2025-08-10,700,2,0,0
2025-08-10,701,1,0,0
2025-08-10,702,7,0,0
2025-08-10,703,2,0,0
2025-08-10,725,242,0,0
2025-08-10,739,23,0,0
2025-08-10,740,7,0,0
2025-08-10,756,607,0,0
2025-08-10,757,499,0,0
2025-08-10,758,171,0,0
2025-08-10,760,202,0,0
2025-08-10,761,208,208,34840
2025-08-10,772,6,0,0
2025-08-10,790,28,0,0
2025-08-10,794,26,0,0
2025-08-10,795,12,0,0
2025-08-10,796,254,0,0
2025-08-10,797,203,0,0
2025-08-10,798,30,0,0
2025-08-10,799,30,0,0
2025-08-10,801,11,0,0
2025-08-10,804,10,0,0
2025-08-10,805,5,0,0
2025-08-10,806,4,0,0
2025-08-10,807,1,0,0
2025-08-10,808,5,0,0
2025-08-10,817,30,1,7
2025-08-10,818,5,0,0
2025-08-10,824,96,0,0
2025-08-10,845,62,0,0
2025-08-10,850,57,0,0
2025-08-10,851,55,0,0
2025-08-10,854,22,0,0
2025-08-10,980,237,0,0
2025-08-10,990,218,60,420
2025-08-10,997,222,70,490
2025-08-10,1010,161,55,385
2025-08-10,1012,120,32,224
2025-08-10,1013,158,55,385
2025-08-10,1019,4,2,14
2025-08-10,1020,99,0,0
2025-08-10,1021,64,0,0
2025-08-10,1022,69,0,0
2025-08-10,1025,192,0,0
2025-08-10,1026,84,0,0
2025-08-10,1027,13,0,0
2025-08-10,1029,71,0,0
2025-08-10,1032,2,0,0
2025-08-10,1045,8,0,0
2025-08-10,1046,55,0,0
2025-08-10,1047,75,0,0
2025-08-10,1048,9,0,0
2025-08-11,12,61,15,2220
2025-08-11,14,875,30,4430
2025-08-11,18,4,0,0
2025-08-11,22,353,1,120
2025-08-11,30,5,0,0
2025-08-11,32,8,0,0
2025-08-11,54,240,0,0
2025-08-11,56,23,8,8300
2025-08-11,58,79,28,35100
2025-08-11,87,1,0,0
2025-08-11,246,31,0,0
2025-08-11,270,1195,243,1702
2025-08-11,290,2,0,0
2025-08-11,294,23,23,9500
2025-08-11,303,16,0,0
2025-08-11,324,17,0,0
2025-08-11,337,2,0,0
2025-08-11,340,22,0,0
2025-08-11,341,13,0,0
2025-08-11,342,77,0,0
2025-08-11,343,163,0,0
2025-08-11,344,31,0,0
2025-08-11,356,14,0,0
2025-08-11,371,414,198,1994
2025-08-11,375,9,0,0
2025-08-11,384,103,15,15000
2025-08-11,385,21,4,4000
2025-08-11,389,28,2,14
2025-08-11,396,35,0,0
2025-08-11,397,17,0,0
2025-08-11,398,20,4,720
2025-08-11,401,2,0,0
2025-08-11,442,1,0,0
2025-08-11,458,22,5,840
2025-08-11,482,28,0,0
2025-08-11,492,29,28,309
2025-08-11,496,353,5,840
2025-08-11,539,100,0,0
2025-08-11,540,79,0,0
2025-08-11,562,303,303,15432
2025-08-11,563,10317,10317,161435
2025-08-11,568,2,0,0
2025-08-11,578,2,0,0
2025-08-11,579,4,0,0
2025-08-11,582,8,0,0
2025-08-11,583,11,0,0
2025-08-11,621,3,0,0
2025-08-11,634,187,181,2008
2025-08-11,637,8,0,0
2025-08-11,638,3,0,0
2025-08-11,639,2,0,0
2025-08-11,643,2,0,0
2025-08-11,645,41,3,21
2025-08-11,646,3,0,0
2025-08-11,651,4,0,0
2025-08-11,654,2,0,0
2025-08-11,655,5,0,0
2025-08-11,667,151,1,120
2025-08-11,674,5,0,0
2025-08-11,675,1,0,0
2025-08-11,676,212,0,0
2025-08-11,677,111,0,0
2025-08-11,678,448,0,0
2025-08-11,682,3,0,0
2025-08-11,683,2,0,0
2025-08-11,684,162,0,0
2025-08-11,685,180,0,0
2025-08-11,687,3,0,0
2025-08-11,688,3,0,0
2025-08-11,700,1,0,0
2025-08-11,701,2,0,0
2025-08-11,702,10,0,0
2025-08-11,703,4,0,0
2025-08-11,711,1,0,0
2025-08-11,714,1,0,0
2025-08-11,725,118,0,0
2025-08-11,739,19,0,0
2025-08-11,740,7,0,0
2025-08-11,756,453,0,0
2025-08-11,757,370,0,0
2025-08-11,758,155,0,0
2025-08-11,760,119,0,0
2025-08-11,761,221,221,27290
2025-08-11,772,2,0,0
2025-08-11,785,1,0,0
2025-08-11,790,13,0,0
2025-08-11,794,18,0,0
2025-08-11,795,15,0,0
2025-08-11,796,135,0,0
2025-08-11,797,97,0,0
2025-08-11,798,33,0,0
2025-08-11,799,27,0,0
2025-08-11,801,18,0,0
2025-08-11,804,8,0,0
2025-08-11,805,1,0,0
2025-08-11,806,3,0,0
2025-08-11,807,3,0,0
2025-08-11,808,3,0,0
2025-08-11,817,35,1,7
2025-08-11,818,5,0,0
2025-08-11,824,110,0,0
2025-08-11,845,70,0,0
2025-08-11,850,42,0,0
2025-08-11,851,43,0,0
2025-08-11,854,6,0,0
2025-08-11,978,2,0,0
2025-08-11,980,943,73,64870
2025-08-11,990,191,47,329
2025-08-11,997,101,29,203
2025-08-11,1010,195,50,350
2025-08-11,1012,172,52,364
2025-08-11,1013,188,52,364
2025-08-11,1020,97,0,0
2025-08-11,1021,79,0,0
2025-08-11,1022,84,0,0
2025-08-11,1025,109,0,0
2025-08-11,1026,70,0,0
2025-08-11,1027,19,0,0
2025-08-11,1029,61,0,0
2025-08-11,1032,12,0,0
2025-08-11,1045,12,0,0
2025-08-11,1046,56,0,0
2025-08-11,1047,72,0,0
2025-08-11,1048,8,0,0
2025-08-11,1050,1,0,0
2025-08-11,1061,2,0,0
2025-08-12,12,92,21,3240
2025-08-12,14,405,58,11130
2025-08-12,18,2,0,0
2025-08-12,22,416,19,3260
2025-08-12,30,1,0,0
2025-08-12,32,5,0,0
2025-08-12,54,253,4,720
2025-08-12,56,400,69,18480
2025-08-12,58,50,4,8200
2025-08-12,246,41,1,7
2025-08-12,270,556,90,1424
2025-08-12,281,13,0,0
2025-08-12,294,26,26,8250
2025-08-12,303,215,0,0
2025-08-12,324,205,0,0
2025-08-12,337,53,6,720
2025-08-12,340,267,0,0
2025-08-12,341,161,0,0
2025-08-12,342,779,105,25200
2025-08-12,343,518,55,13200
2025-08-12,344,136,5,1200
2025-08-12,356,6,0,0
2025-08-12,371,354,178,1847
2025-08-12,375,4,0,0
2025-08-12,384,42,8,8000
2025-08-12,385,24,8,8000
2025-08-12,389,30,4,28
2025-08-12,396,31,0,0
2025-08-12,397,516,12,2880
2025-08-12,398,41,16,2180
2025-08-12,401,2,0,0
2025-08-12,442,3,0,0
2025-08-12,458,20,7,1260
2025-08-12,482,13,0,0
2025-08-12,492,12,12,144
2025-08-12,496,531,8,1320
2025-08-12,539,80,6,1080
2025-08-12,540,150,24,4800
2025-08-12,562,504,504,28060
2025-08-12,563,9800,9800,163319
2025-08-12,578,77,0,0
2025-08-12,579,207,0,0
2025-08-12,582,61,0,0
2025-08-12,583,9,0,0
2025-08-12,621,227,0,0
2025-08-12,634,122,116,1278
2025-08-12,637,126,0,0
2025-08-12,638,47,0,0
2025-08-12,639,48,0,0
2025-08-12,643,5,0,0
2025-08-12,645,43,2,14
2025-08-12,646,62,0,0
2025-08-12,651,3,0,0
2025-08-12,652,2,0,0
2025-08-12,667,147,4,720
2025-08-12,674,150,0,0
2025-08-12,675,152,0,0
2025-08-12,676,143,0,0
2025-08-12,677,121,0,0
2025-08-12,678,280,0,0
2025-08-12,682,103,0,0
2025-08-12,683,106,0,0
2025-08-12,684,104,0,0
2025-08-12,685,78,0,0
2025-08-12,687,65,0,0
2025-08-12,688,57,0,0
2025-08-12,700,62,0,0
2025-08-12,701,238,0,0
2025-08-12,702,88,0,0
2025-08-12,703,42,0,0
2025-08-12,714,1,0,0
2025-08-12,725,33,0,0
2025-08-12,739,92,0,0
2025-08-12,740,40,0,0
2025-08-12,756,319,0,0
2025-08-12,757,206,0,0
2025-08-12,758,84,0,0
2025-08-12,760,48,0,0
2025-08-12,761,194,194,38200
2025-08-12,772,2,0,0
2025-08-12,790,14,0,0
2025-08-12,794,128,0,0
2025-08-12,795,146,0,0
2025-08-12,796,39,0,0
2025-08-12,797,38,0,0
2025-08-12,798,134,0,0
2025-08-12,799,133,0,0
2025-08-12,801,138,0,0
2025-08-12,804,38,0,0
2025-08-12,805,144,0,0
2025-08-12,806,280,0,0
2025-08-12,807,85,0,0
2025-08-12,808,115,0,0
2025-08-12,817,48,3,21
2025-08-12,818,5,0,0
2025-08-12,824,204,0,0
2025-08-12,845,210,0,0
2025-08-12,850,128,0,0
2025-08-12,851,117,0,0
2025-08-12,854,18,1,7
2025-08-12,980,6,0,0
2025-08-12,990,172,50,350
2025-08-12,997,61,12,84
2025-08-12,1010,151,28,196
2025-08-12,1012,106,41,287
2025-08-12,1013,141,40,280
2025-08-12,1019,1,0,0
2025-08-12,1020,304,0,0
2025-08-12,1021,190,0,0
2025-08-12,1022,172,0,0
2025-08-12,1025,74,0,0
2025-08-12,1026,46,0,0
2025-08-12,1027,29,0,0
2025-08-12,1029,33,0,0
2025-08-12,1032,36,0,0
2025-08-12,1037,1,0,0
2025-08-12,1045,156,0,0
2025-08-12,1046,160,0,0
2025-08-12,1047,198,0,0
2025-08-12,1048,52,0,0
2025-08-13,12,159,38,5640
2025-08-13,14,465,67,11340
2025-08-13,18,5,0,0
2025-08-13,22,443,6,1020
2025-08-13,30,1,0,0
2025-08-13,32,1,0,0
2025-08-13,54,256,9,1560
2025-08-13,56,538,78,17940
2025-08-13,58,59,0,0
2025-08-13,87,10,0,0
2025-08-13,246,42,0,0
2025-08-13,270,1709,176,1551
2025-08-13,281,2,0,0
2025-08-13,290,1,0,0
2025-08-13,294,21,21,11320
2025-08-13,303,308,0,0
2025-08-13,324,309,0,0
2025-08-13,337,8,2,60
2025-08-13,340,285,0,0
2025-08-13,341,294,0,0
2025-08-13,342,1245,158,37920
2025-08-13,343,685,77,18480
2025-08-13,344,189,12,2880
2025-08-13,356,6,0,0
2025-08-13,371,296,144,1482
2025-08-13,375,1,0,0
2025-08-13,384,37,7,7000
2025-08-13,385,26,3,3000
2025-08-13,389,30,0,0
2025-08-13,396,37,0,0
2025-08-13,397,580,13,3120
2025-08-13,398,36,6,1460
2025-08-13,401,3,0,0
2025-08-13,458,36,13,2340
2025-08-13,482,225,35,2148
2025-08-13,492,14,14,162
2025-08-13,496,3224,25,4440
2025-08-13,539,99,8,1440
2025-08-13,540,159,16,3120
2025-08-13,562,463,463,39089
2025-08-13,563,10003,10003,145945
2025-08-13,578,109,0,0
2025-08-13,579,318,0,0
2025-08-13,582,100,0,0
2025-08-13,583,18,1,200
2025-08-13,621,189,0,0
2025-08-13,634,147,137,1533
2025-08-13,637,292,0,0
2025-08-13,638,89,0,0
2025-08-13,639,93,0,0
2025-08-13,643,5,0,0
2025-08-13,645,29,2,14
2025-08-13,646,76,0,0
2025-08-13,651,2,0,0
2025-08-13,652,2,0,0
2025-08-13,654,1,0,0
2025-08-13,655,3,0,0
2025-08-13,667,210,12,2160
2025-08-13,674,189,0,0
2025-08-13,675,217,0,0
2025-08-13,676,68,0,0
2025-08-13,677,57,0,0
2025-08-13,678,392,0,0
2025-08-13,682,158,0,0
2025-08-13,683,219,0,0
2025-08-13,684,53,0,0
2025-08-13,685,53,0,0
2025-08-13,686,2,0,0
2025-08-13,687,78,0,0
2025-08-13,688,71,0,0
2025-08-13,700,103,0,0
2025-08-13,701,380,0,0
2025-08-13,702,125,0,0
2025-08-13,703,65,0,0
2025-08-13,714,1,0,0
2025-08-13,725,22,0,0
2025-08-13,739,129,0,0
2025-08-13,740,62,0,0
2025-08-13,756,404,0,0
2025-08-13,757,418,0,0
2025-08-13,758,55,0,0
2025-08-13,760,30,0,0
2025-08-13,761,110,110,43660
2025-08-13,772,4,1,120
2025-08-13,785,1,0,0
2025-08-13,790,17,0,0
2025-08-13,794,172,0,0
2025-08-13,795,187,0,0
2025-08-13,796,23,0,0
2025-08-13,797,27,0,0
2025-08-13,798,199,0,0
2025-08-13,799,223,0,0
2025-08-13,801,288,0,0
2025-08-13,804,61,0,0
2025-08-13,805,242,0,0
2025-08-13,806,277,0,0
2025-08-13,807,94,0,0
2025-08-13,808,121,0,0
2025-08-13,817,52,5,35
2025-08-13,818,1,0,0
2025-08-13,824,281,0,0
2025-08-13,845,272,0,0
2025-08-13,850,151,0,0
2025-08-13,851,146,0,0
2025-08-13,854,12,1,7
2025-08-13,980,9,0,0
2025-08-13,990,143,31,217
2025-08-13,997,34,9,63
2025-08-13,1010,130,33,231
2025-08-13,1012,73,15,105
2025-08-13,1013,97,33,231
2025-08-13,1019,2,0,0
2025-08-13,1020,353,0,0
2025-08-13,1021,240,0,0
2025-08-13,1022,250,0,0
2025-08-13,1025,41,0,0
2025-08-13,1026,37,0,0
2025-08-13,1027,22,0,0
2025-08-13,1029,43,0,0
2025-08-13,1030,7,0,0
2025-08-13,1032,82,0,0
2025-08-13,1037,1,0,0
2025-08-13,1045,228,0,0
2025-08-13,1046,250,0,0
2025-08-13,1047,224,0,0
2025-08-13,1048,102,0,0
2025-08-14,12,75,26,5240
2025-08-14,14,1060,125,51940
2025-08-14,18,1,0,0
2025-08-14,22,500,15,4420
2025-08-14,30,2,0,0
2025-08-14,32,43,0,0
2025-08-14,54,221,21,3780
2025-08-14,56,396,51,11730
2025-08-14,58,40,0,0
2025-08-14,87,1,0,0
2025-08-14,246,38,10,1200
2025-08-14,270,573,114,5147
2025-08-14,291,2,0,0
2025-08-14,294,32,32,12130
2025-08-14,303,435,0,0
2025-08-14,324,409,0,0
2025-08-14,337,9,1,30
2025-08-14,340,453,0,0
2025-08-14,341,553,0,0
2025-08-14,342,1121,132,31680
2025-08-14,343,956,89,21360
2025-08-14,344,130,7,1680
2025-08-14,356,18,0,0
2025-08-14,371,298,153,1593
2025-08-14,374,1,0,0
2025-08-14,375,12,0,0
2025-08-14,384,184,64,64000
2025-08-14,385,16,4,4000
2025-08-14,389,22,0,0
2025-08-14,396,21,0,0
2025-08-14,397,536,12,2880
2025-08-14,398,66,11,2320
2025-08-14,401,1,0,0
2025-08-14,437,1,0,0
2025-08-14,458,22,7,1140
2025-08-14,482,60,0,0
2025-08-14,496,2559,1,180
2025-08-14,539,239,26,6500
2025-08-14,540,208,15,2880
2025-08-14,562,658,658,83811
2025-08-14,563,10173,10173,390055
2025-08-14,578,231,0,0
2025-08-14,579,390,0,0
2025-08-14,582,230,0,0
2025-08-14,583,13,0,0
2025-08-14,621,195,0,0
2025-08-14,634,117,106,1282
2025-08-14,637,270,0,0
2025-08-14,638,105,0,0
2025-08-14,639,114,0,0
2025-08-14,643,5,0,0
2025-08-14,645,11,0,0
2025-08-14,646,166,0,0
2025-08-14,651,2,0,0
2025-08-14,652,1,0,0
2025-08-14,654,579,0,0
2025-08-14,667,81,3,540
2025-08-14,674,181,0,0
2025-08-14,675,282,0,0
2025-08-14,676,153,0,0
2025-08-14,677,106,0,0
2025-08-14,678,478,0,0
2025-08-14,682,142,0,0
2025-08-14,683,209,0,0
2025-08-14,684,97,0,0
2025-08-14,685,123,0,0
2025-08-14,686,1,0,0
2025-08-14,687,104,0,0
2025-08-14,688,138,0,0
2025-08-14,700,194,0,0
2025-08-14,701,324,0,0
2025-08-14,702,252,0,0
2025-08-14,703,124,0,0
2025-08-14,711,2,0,0
2025-08-14,725,105,0,0
2025-08-14,739,177,0,0
2025-08-14,740,94,0,0
2025-08-14,756,507,0,0
2025-08-14,757,474,0,0
2025-08-14,758,104,0,0
2025-08-14,760,33,0,0
2025-08-14,761,103,103,83680
2025-08-14,772,7,1,120
2025-08-14,785,2,0,0
2025-08-14,790,16,0,0
2025-08-14,794,258,0,0
2025-08-14,795,202,0,0
2025-08-14,796,41,0,0
2025-08-14,797,54,0,0
2025-08-14,798,233,0,0
2025-08-14,799,269,0,0
2025-08-14,801,505,0,0
2025-08-14,804,88,0,0
2025-08-14,805,262,0,0
2025-08-14,806,320,0,0
2025-08-14,807,165,0,0
2025-08-14,808,191,0,0
2025-08-14,817,31,0,0
2025-08-14,818,2,0,0
2025-08-14,824,452,0,0
2025-08-14,845,425,0,0
2025-08-14,850,268,0,0
2025-08-14,851,259,0,0
2025-08-14,854,10,0,0
2025-08-14,978,1,0,0
2025-08-14,980,3,0,0
2025-08-14,990,48,0,0
2025-08-14,997,8,0,0
2025-08-14,1010,14,0,0
2025-08-14,1012,2,0,0
2025-08-14,1013,31,0,0
2025-08-14,1020,572,0,0
2025-08-14,1021,317,0,0
2025-08-14,1022,309,0,0
2025-08-14,1025,61,0,0
2025-08-14,1026,42,0,0
2025-08-14,1027,41,0,0
2025-08-14,1029,158,0,0
2025-08-14,1030,9,0,0
2025-08-14,1032,103,0,0
2025-08-14,1045,285,0,0
2025-08-14,1046,414,0,0
2025-08-14,1047,303,0,0
2025-08-14,1048,89,0,0
2025-08-14,1061,1,0,0
2025-08-15,12,127,30,4260
2025-08-15,14,840,53,11260
2025-08-15,18,1,0,0
2025-08-15,22,376,36,17920
2025-08-15,30,1,0,0
2025-08-15,32,33,0,0
2025-08-15,54,214,12,2180
2025-08-15,56,345,53,12190
2025-08-15,58,44,0,0
2025-08-15,87,1,0,0
2025-08-15,108,24,0,0
2025-08-15,246,37,4,480
2025-08-15,270,1660,155,2045
2025-08-15,281,3,0,0
2025-08-15,290,1,0,0
2025-08-15,294,12,12,7780
2025-08-15,303,380,0,0
2025-08-15,324,391,0,0
2025-08-15,337,1,0,0
2025-08-15,340,476,0,0
2025-08-15,341,468,0,0
2025-08-15,342,908,105,25200
2025-08-15,343,1019,107,25680
2025-08-15,344,142,11,2640
2025-08-15,356,24,0,0
2025-08-15,371,240,111,1146
2025-08-15,375,6,0,0
2025-08-15,384,220,58,58000
2025-08-15,385,12,3,3000
2025-08-15,389,25,0,0
2025-08-15,396,31,0,0
2025-08-15,397,642,12,2880
2025-08-15,398,65,4,1420
2025-08-15,401,7,0,0
2025-08-15,442,1,0,0
2025-08-15,458,18,7,1200
2025-08-15,482,121,0,0
2025-08-15,492,25,25,290
2025-08-15,496,2755,40,7140
2025-08-15,539,245,42,28140
2025-08-15,540,198,18,3480
2025-08-15,562,497,497,67855
2025-08-15,563,8117,8117,280806
2025-08-15,564,1,0,0
2025-08-15,578,264,0,0
2025-08-15,579,307,0,0
2025-08-15,582,231,0,0
2025-08-15,583,8,0,0
2025-08-15,621,297,0,0
2025-08-15,630,3,0,0
2025-08-15,634,77,71,835
2025-08-15,637,173,0,0
2025-08-15,638,91,0,0
2025-08-15,639,62,0,0
2025-08-15,643,8,0,0
2025-08-15,645,15,0,0
2025-08-15,646,123,0,0
2025-08-15,651,1,0,0
2025-08-15,654,487,0,0
2025-08-15,655,4,0,0
2025-08-15,667,122,6,1020
2025-08-15,671,3,0,0
2025-08-15,674,204,0,0
2025-08-15,675,179,0,0
2025-08-15,676,129,0,0
2025-08-15,677,54,0,0
2025-08-15,678,276,0,0
2025-08-15,682,171,0,0
2025-08-15,683,210,0,0
2025-08-15,684,76,0,0
2025-08-15,685,91,0,0
2025-08-15,687,106,0,0
2025-08-15,688,130,0,0
2025-08-15,700,185,0,0
2025-08-15,701,200,0,0
2025-08-15,702,235,0,0
2025-08-15,703,113,0,0
2025-08-15,711,13,0,0
2025-08-15,716,1,0,0
2025-08-15,718,1,0,0
2025-08-15,725,84,0,0
2025-08-15,739,162,0,0
2025-08-15,740,103,0,0
2025-08-15,756,284,0,0
2025-08-15,757,230,0,0
2025-08-15,758,83,0,0
2025-08-15,760,39,0,0
2025-08-15,761,133,133,32920
2025-08-15,772,1,0,0
2025-08-15,790,15,0,0
2025-08-15,794,220,0,0
2025-08-15,795,220,0,0
2025-08-15,796,35,0,0
2025-08-15,797,41,0,0
2025-08-15,798,205,0,0
2025-08-15,799,213,0,0
2025-08-15,801,379,0,0
2025-08-15,804,84,0,0
2025-08-15,805,179,0,0
2025-08-15,806,310,0,0
2025-08-15,807,131,0,0
2025-08-15,808,188,0,0
2025-08-15,812,1,0,0
2025-08-15,817,29,0,0
2025-08-15,818,3,0,0
2025-08-15,824,379,0,0
2025-08-15,825,111,0,0
2025-08-15,826,115,0,0
2025-08-15,827,124,0,0
2025-08-15,828,96,0,0
2025-08-15,845,337,0,0
2025-08-15,849,1,0,0
2025-08-15,850,242,0,0
2025-08-15,851,250,0,0
2025-08-15,854,10,0,0
2025-08-15,980,5,0,0
2025-08-15,990,12,0,0
2025-08-15,997,7,0,0
2025-08-15,1010,12,0,0
2025-08-15,1012,7,0,0
2025-08-15,1013,14,0,0
2025-08-15,1020,400,0,0
2025-08-15,1021,200,0,0
2025-08-15,1022,212,0,0
2025-08-15,1025,105,0,0
2025-08-15,1026,28,0,0
2025-08-15,1027,63,0,0
2025-08-15,1029,162,0,0
2025-08-15,1030,9,0,0
2025-08-15,1032,219,0,0
2025-08-15,1045,262,0,0
2025-08-15,1046,327,0,0
2025-08-15,1047,337,0,0
2025-08-15,1048,49,0,0
2025-08-16,12,152,38,5700
2025-08-16,14,626,58,8910
2025-08-16,18,4,0,0
2025-08-16,22,324,28,5060
2025-08-16,30,2,0,0
2025-08-16,32,8,0,0
2025-08-16,54,182,14,2600
2025-08-16,56,336,51,11730
2025-08-16,58,57,0,0
2025-08-16,108,64,0,0
2025-08-16,246,36,4,480
2025-08-16,270,391,68,752
2025-08-16,281,7,0,0
2025-08-16,294,25,25,8240
2025-08-16,303,257,0,0
2025-08-16,324,269,0,0
2025-08-16,340,352,0,0
2025-08-16,341,257,0,0
2025-08-16,342,904,110,26400
2025-08-16,343,1149,110,26400
2025-08-16,344,166,5,1200
2025-08-16,356,5,0,0
2025-08-16,371,321,174,1829
2025-08-16,375,7,0,0
2025-08-16,384,25,3,3000
2025-08-16,385,14,4,4000
2025-08-16,389,20,0,0
2025-08-16,396,40,0,0
2025-08-16,397,574,10,2400
2025-08-16,398,27,4,540
2025-08-16,401,1,0,0
2025-08-16,442,1,0,0
2025-08-16,458,29,6,1020
2025-08-16,482,196,19,1899
2025-08-16,492,20,20,230
2025-08-16,496,1817,55,9800
2025-08-16,539,111,14,2600
2025-08-16,540,199,15,2880
2025-08-16,562,328,328,32605
2025-08-16,563,7799,7799,119482
2025-08-16,578,192,0,0
2025-08-16,579,210,0,0
2025-08-16,582,210,0,0
2025-08-16,583,13,0,0
2025-08-16,621,238,0,0
2025-08-16,634,75,67,769
2025-08-16,637,170,0,0
2025-08-16,638,81,0,0
2025-08-16,639,78,0,0
2025-08-16,643,3,0,0
2025-08-16,645,17,0,0
2025-08-16,646,77,0,0
2025-08-16,651,3,0,0
2025-08-16,654,1,0,0
2025-08-16,655,1,0,0
2025-08-16,667,120,9,1380
2025-08-16,671,327,0,0
2025-08-16,672,383,0,0
2025-08-16,674,152,0,0
2025-08-16,675,157,0,0
2025-08-16,676,52,0,0
2025-08-16,677,53,0,0
2025-08-16,678,157,0,0
2025-08-16,682,135,0,0
2025-08-16,683,142,0,0
2025-08-16,684,28,0,0
2025-08-16,685,43,0,0
2025-08-16,686,1,0,0
2025-08-16,687,60,0,0
2025-08-16,688,92,0,0
2025-08-16,700,104,0,0
2025-08-16,701,230,0,0
2025-08-16,702,278,0,0
2025-08-16,703,112,0,0
2025-08-16,714,3,0,0
2025-08-16,715,11,0,0
2025-08-16,716,57,0,0
2025-08-16,718,123,0,0
2025-08-16,725,39,0,0
2025-08-16,739,184,0,0
2025-08-16,740,79,0,0
2025-08-16,756,195,0,0
2025-08-16,757,134,0,0
2025-08-16,758,17,0,0
2025-08-16,760,18,0,0
2025-08-16,761,109,109,23830
2025-08-16,772,2,0,0
2025-08-16,790,22,0,0
2025-08-16,794,180,0,0
2025-08-16,795,159,0,0
2025-08-16,796,20,0,0
2025-08-16,797,14,0,0
2025-08-16,798,170,0,0
2025-08-16,799,174,0,0
2025-08-16,801,501,0,0
2025-08-16,804,60,0,0
2025-08-16,805,152,0,0
2025-08-16,806,135,0,0
2025-08-16,807,72,0,0
2025-08-16,808,118,0,0
2025-08-16,812,207,0,0
2025-08-16,817,21,0,0
2025-08-16,818,8,0,0
2025-08-16,824,318,0,0
2025-08-16,825,157,0,0
2025-08-16,826,175,0,0
2025-08-16,827,177,0,0
2025-08-16,828,111,0,0
2025-08-16,844,98,0,0
2025-08-16,845,284,0,0
2025-08-16,848,219,0,0
2025-08-16,849,133,0,0
2025-08-16,850,293,0,0
2025-08-16,851,292,0,0
2025-08-16,854,5,0,0
2025-08-16,980,9,0,0
2025-08-16,990,19,0,0
2025-08-16,997,4,0,0
2025-08-16,1010,13,0,0
2025-08-16,1012,10,0,0
2025-08-16,1013,7,0,0
2025-08-16,1020,497,0,0
2025-08-16,1021,165,0,0
2025-08-16,1022,205,0,0
2025-08-16,1025,24,0,0
2025-08-16,1026,13,0,0
2025-08-16,1027,14,0,0
2025-08-16,1029,149,0,0
2025-08-16,1030,9,0,0
2025-08-16,1032,74,0,0
2025-08-16,1045,179,0,0
2025-08-16,1046,284,0,0
2025-08-16,1047,349,0,0
2025-08-16,1048,68,0,0
2025-08-17,12,68,22,3000
2025-08-17,14,625,74,11980
2025-08-17,18,2,0,0
2025-08-17,22,316,26,4560
2025-08-17,30,1,0,0
2025-08-17,32,4,0,0
2025-08-17,54,204,10,1880
2025-08-17,56,212,32,7360
2025-08-17,58,57,0,0
2025-08-17,108,51,0,0
2025-08-17,246,18,0,0
2025-08-17,270,638,90,1015
2025-08-17,281,4,0,0
2025-08-17,290,1,0,0
2025-08-17,294,35,35,11300
2025-08-17,303,294,0,0
2025-08-17,324,260,0,0
2025-08-17,337,1,0,0
2025-08-17,340,337,0,0
2025-08-17,341,261,0,0
2025-08-17,342,737,89,21360
2025-08-17,343,1003,107,25680
2025-08-17,344,145,13,3120
2025-08-17,356,13,0,0
2025-08-17,371,306,162,1845
2025-08-17,375,7,0,0
2025-08-17,384,19,4,4000
2025-08-17,385,17,2,2000
2025-08-17,389,25,0,0
2025-08-17,396,33,0,0
2025-08-17,397,508,12,2880
2025-08-17,398,33,4,480
2025-08-17,401,3,0,0
2025-08-17,458,23,5,840
2025-08-17,482,142,0,0
2025-08-17,492,7,7,82
2025-08-17,496,598,17,2940
2025-08-17,539,97,14,2640
2025-08-17,540,156,17,3360
2025-08-17,562,412,412,39767
2025-08-17,563,7853,7853,118188
2025-08-17,564,5,0,0
